,GRID_ID,Truth,Output
4786,F-93,1,1
4787,F-98,1,1
4788,G-13,0,0
4789,G-26,0,0
4790,G-28,0,1
4791,G-30,0,1
4792,G-33,1,1
4793,G-35,1,1
4794,G-44,1,1
4795,G-5,0,0
4796,G-51,1,1
4797,G-52,1,1
4798,G-53,1,1
4799,G-55,1,1
4800,G-58,1,1
4801,G-61,0,1
4802,G-62,0,1
4803,G-66,0,0
4804,G-69,0,0
4805,G-73,0,0
4806,G-74,0,0
4807,G-77,1,1
4808,G-78,1,1
4809,G-84,1,1
4810,G-85,1,1
4811,G-94,1,1
4812,H-11,0,0
4813,H-13,0,0
4814,H-17,0,0
4815,H-2,0,0
4816,H-22,0,0
4817,H-23,0,0
4818,H-29,0,1
4819,H-31,0,1
4820,H-33,1,1
4821,H-36,1,1
4822,H-39,1,1
4823,H-40,1,1
4824,H-47,1,1
4825,H-51,1,1
4826,H-52,1,1
4827,H-60,0,1
4828,H-62,0,1
4829,H-67,0,0
4830,H-68,0,0
4831,H-76,0,1
4832,H-80,1,1
4833,H-84,1,1
4834,H-92,1,1
4835,H-95,1,1
4836,I-11,0,0
4837,I-19,0,0
4838,I-24,0,0
4839,I-26,0,1
4840,I-3,0,0
4841,I-31,0,1
4842,I-4,0,0
4843,I-43,1,1
4844,I-45,1,1
4845,I-51,1,1
4846,I-6,0,0
4847,I-71,0,0
4848,I-75,0,1
4849,I-79,1,1
4850,I-83,1,1
4851,I-89,1,1
4852,J-10,0,0
4853,J-16,0,0
4854,J-20,0,0
4855,J-22,0,0
4856,J-29,0,1
4857,J-30,0,1
4858,J-33,1,1
4859,J-36,1,1
4860,J-51,1,1
4861,J-68,0,0
4862,J-76,0,1
4863,J-77,1,1
4864,J-78,1,1
4865,J-80,1,1
4866,J-83,1,1
4867,J-85,1,1
4868,J-89,1,1
4869,J-97,1,1
4870,K-20,0,0
4871,K-3,0,0
4872,K-36,1,1
4873,K-43,1,1
4874,K-44,1,1
4875,K-49,1,1
4876,K-5,0,0
4877,K-60,0,0
4878,K-69,0,0
4879,K-83,1,1
4880,K-87,1,1
4881,K-95,1,1
4882,K-96,1,1
4883,K-98,1,1
4884,L-18,0,0
4885,L-24,0,1
4886,L-31,0,1
4887,L-36,1,1
4888,L-37,1,1
4889,L-45,1,1
4890,L-50,1,1
4891,L-51,1,1
4892,L-54,1,1
4893,L-56,0,1
4894,L-58,0,1
4895,L-62,0,0
4896,L-64,0,0
4897,L-66,0,0
4898,L-70,0,0
4899,L-73,0,1
4900,L-76,0,1
4901,L-77,1,1
4902,L-84,1,1
4903,L-88,1,1
4904,L-9,0,0
4905,L-90,1,1
4906,L-99,1,1
4907,M-12,0,0
4908,M-2,0,0
4909,M-3,0,0
4910,M-32,1,1
4911,M-33,1,1
4912,M-40,1,1
4913,M-41,1,1
4914,M-45,1,1
4915,M-46,1,1
4916,M-47,1,1
4917,M-6,0,0
4918,M-65,0,0
4919,M-68,0,0
4920,M-74,0,1
4921,M-81,1,1
4922,M-86,1,1
4923,M-87,1,1
4924,M-88,1,1
4925,M-89,1,1
4926,M-96,1,1
4927,M-97,1,1
4928,N-12,0,0
4929,N-20,0,0
4930,N-21,0,0
4931,N-31,0,1
4932,N-34,1,1
4933,N-35,1,1
4934,N-50,1,1
4935,N-52,1,1
4936,N-54,1,1
4937,N-60,0,0
4938,N-75,0,1
4939,N-76,1,1
4940,N-78,1,1
4941,N-79,1,1
4942,N-87,1,1
4943,N-95,1,1
4944,N-98,1,1
4945,O-17,0,0
4946,O-24,0,1
4947,O-32,1,1
4948,O-33,1,1
4949,O-43,1,1
4950,O-56,0,0
4951,O-6,0,0
4952,O-63,0,0
4953,O-66,0,0
4954,O-72,0,1
4955,O-78,1,1
4956,O-83,1,1
4957,O-87,1,1
4958,O-90,1,1
4959,O-92,1,1
4960,P-14,0,0
4961,P-18,0,0
4962,P-2,0,0
4963,P-27,1,1
4964,P-32,1,1
4965,P-48,1,1
4966,P-50,1,1
4967,P-52,1,1
4968,P-6,0,0
4969,P-63,0,0
4970,P-72,0,0
4971,P-80,1,1
4972,P-82,1,1
4973,P-9,0,0
4974,P-98,1,1
4975,Q-12,0,0
4976,Q-13,0,0
4977,Q-18,0,0
4978,Q-2,0,0
4979,Q-21,0,1
4980,Q-22,0,1
4981,Q-28,1,1
4982,Q-31,1,1
4983,Q-32,1,1
4984,Q-33,1,1
4985,Q-36,1,1
4986,Q-4,0,0
4987,Q-46,1,1
4988,Q-5,0,0
4989,Q-61,0,0
4990,Q-62,0,0
4991,Q-69,0,0
4992,Q-72,0,1
4993,Q-76,1,1
4994,Q-77,1,1
4995,Q-84,1,1
4996,Q-87,1,1
4997,Q-9,0,0
4998,Q-96,1,1
4999,R-32,1,1
5000,R-36,1,1
5001,R-39,1,1
5002,R-4,0,0
5003,R-41,1,1
5004,R-47,1,1
5005,R-56,0,1
5006,R-58,0,0
5007,R-60,0,0
5008,R-63,0,0
5009,R-68,0,0
5010,R-75,1,1
5011,R-76,1,1
5012,R-77,1,1
5013,R-78,1,1
5014,R-79,1,1
5015,R-82,1,1
5016,R-84,1,1
5017,R-87,1,1
5018,R-91,1,1
5019,R-93,1,1
5020,R-95,1,1
5021,S-15,0,0
5022,S-20,0,0
5023,S-22,0,1
5024,S-34,1,1
5025,S-39,1,1
5026,S-40,1,1
5027,S-41,1,1
5028,S-42,1,1
5029,S-48,1,1
5030,S-57,0,0
5031,S-58,0,0
5032,S-63,0,0
5033,S-64,0,0
5034,S-73,0,1
5035,S-74,1,1
5036,S-84,1,1
5037,S-96,1,1
5038,S-97,1,1
5039,T-15,0,0
5040,T-24,1,1
5041,T-3,0,0
5042,T-31,1,1
5043,T-34,1,1
5044,T-40,1,1
5045,T-41,1,1
5046,T-43,1,1
5047,T-54,0,1
5048,T-63,0,0
5049,T-70,0,0
5050,T-79,1,1
5051,T-83,1,1
5052,U-10,0,0
5053,U-11,0,0
5054,U-18,0,0
5055,U-21,1,1
5056,U-22,1,1
5057,U-3,0,0
5058,U-30,1,1
5059,U-37,1,1
5060,U-41,1,1
5061,U-48,1,1
5062,U-51,0,1
5063,U-53,0,0
5064,U-77,1,1
5065,U-88,1,1
5066,U-96,1,1
5067,V-23,1,0
5068,V-30,1,0
5069,V-40,1,0
5070,V-46,1,0
5071,V-5,0,0
5072,V-54,0,0
5073,V-58,0,0
5074,V-72,0,0
5075,V-74,0,1
5076,V-76,1,1
5077,V-79,1,1
5078,V-80,1,1
5079,V-87,1,1
5080,V-94,1,1
5081,V-96,1,1
5082,W-13,0,0
5083,W-2,0,1
5084,W-20,1,0
5085,W-21,1,0
5086,W-23,1,0
5087,W-28,1,0
5088,W-31,1,0
5089,W-34,1,0
5090,W-42,1,0
5091,W-52,0,0
5092,W-57,0,0
5093,W-59,0,0
5094,W-62,0,0
5095,W-63,0,0
5096,W-66,0,0
5097,W-67,0,0
5098,W-69,0,0
5099,W-70,0,0
5100,W-71,0,0
5101,W-75,0,1
5102,W-77,1,1
5103,W-78,1,1
5104,W-79,1,1
5105,W-82,1,1
5106,W-84,1,1
5107,W-86,1,1
5108,W-90,1,1
5109,W-93,1,1
5110,X-12,0,1
5111,X-15,0,1
5112,X-17,0,1
5113,X-18,0,1
5114,X-26,1,1
5115,X-29,1,1
5116,X-33,1,0
5117,X-41,1,0
5118,X-48,1,0
5119,X-49,1,0
5120,X-5,0,1
5121,X-50,1,0
5122,X-53,0,0
5123,X-56,0,0
5124,X-57,0,0
5125,X-62,0,0
5126,X-7,0,1
5127,X-93,1,1
5128,X-94,1,1
5129,X-95,1,1
5130,X-98,1,1
5131,Y-16,0,1
5132,Y-25,1,1
5133,Y-32,1,1
5134,Y-33,1,1
5135,Y-37,1,1
5136,Y-41,1,1
5137,Y-51,0,0
5138,Y-6,0,1
5139,Y-61,0,0
5140,Y-71,0,0
5141,Y-74,0,1
5142,Y-77,1,1
5143,Y-80,1,1
5144,Y-82,1,1
5145,Y-84,1,1
5146,Y-90,1,1
5147,Z-10,0,1
5148,Z-21,1,1
5149,Z-27,1,1
5150,Z-41,1,1
5151,Z-46,1,1
5152,Z-48,1,1
5153,Z-51,0,1
5154,Z-52,0,0
5155,Z-53,0,0
5156,Z-6,0,1
5157,Z-60,0,0
5158,Z-63,0,0
5159,Z-70,0,1
5160,Z-71,0,1
5161,Z-74,0,1
5162,Z-75,0,1
5163,Z-81,0,1
5164,Z-89,1,1
5165,Z-95,1,1
5166,Z-99,0,1
5167,AA-16,1,1
5168,AA-18,1,1
5169,AA-19,1,1
5170,AA-23,1,1
5171,AA-28,1,1
5172,AA-31,1,1
5173,AA-43,1,1
5174,AA-46,1,1
5175,AA-48,1,1
5176,AA-53,0,0
5177,AA-57,0,0
5178,AA-63,0,0
5179,AA-64,0,0
5180,AA-7,0,1
5181,AA-70,0,1
5182,AA-73,0,1
5183,AA-74,0,1
5184,AA-83,0,1
5185,AA-96,1,1
5186,AB-16,1,1
5187,AB-25,1,1
5188,AB-27,1,1
5189,AB-36,1,1
5190,AB-48,1,1
5191,AB-54,0,0
5192,AB-61,0,0
5193,AB-63,0,0
5194,AB-68,0,1
5195,AB-7,0,1
5196,AB-75,0,1
5197,AB-79,0,1
5198,AB-8,0,1
5199,AB-81,0,1
5200,AB-86,1,1
5201,AC-14,1,1
5202,AC-23,1,1
5203,AC-24,1,1
5204,AC-27,1,1
5205,AC-29,1,1
5206,AC-3,1,1
5207,AC-31,1,1
5208,AC-39,1,1
5209,AC-43,1,1
5210,AC-46,1,1
5211,AC-53,0,0
5212,AC-57,0,0
5213,AC-70,0,1
5214,AC-75,0,1
5215,AC-79,0,1
5216,AC-88,1,1
5217,AC-9,0,1
5218,AC-90,1,1
5219,AC-93,1,1
5220,AD-21,1,1
5221,AD-23,1,1
5222,AD-34,1,1
5223,AD-35,1,1
5224,AD-42,1,1
5225,AD-44,1,1
5226,AD-45,1,1
5227,AD-46,1,1
5228,AD-57,0,0
5229,AD-60,0,0
5230,AD-65,0,0
5231,AD-67,0,1
5232,AD-69,0,1
5233,AD-71,0,1
5234,AD-75,0,1
5235,AD-81,0,1
5236,AD-87,1,1
5237,AD-90,1,1
5238,AD-95,1,1
5239,AD-97,0,1
5240,AE-12,1,1
5241,AE-18,1,1
5242,AE-21,1,1
5243,AE-23,1,1
5244,AE-27,1,1
5245,AE-30,1,1
5246,AE-35,1,1
5247,AE-60,0,0
5248,AE-63,0,0
5249,AE-69,0,1
5250,AE-77,0,1
5251,AE-91,1,1
5252,AE-93,1,1
5253,AF-12,1,1
5254,AF-16,1,1
5255,AF-20,1,1
5256,AF-26,1,1
5257,AF-27,1,1
5258,AF-28,1,1
5259,AF-29,1,1
5260,AF-3,1,1
5261,AF-31,1,1
5262,AF-34,1,1
5263,AF-37,1,1
5264,AF-43,1,1
5265,AF-49,0,1
5266,AF-58,0,0
5267,AF-67,0,1
5268,AF-68,0,1
5269,AF-71,0,1
5270,AF-8,1,1
5271,AF-81,1,1
5272,AF-90,1,1
5273,AF-95,0,1
5274,AG-13,1,1
5275,AG-21,1,1
5276,AG-22,1,1
5277,AG-29,1,1
5278,AG-30,1,1
5279,AG-35,1,1
5280,AG-4,1,1
5281,AG-43,1,1
5282,AG-48,0,1
5283,AG-50,0,1
5284,AG-51,0,0
5285,AG-55,0,0
5286,AG-68,0,1
5287,AG-69,0,1
5288,AG-7,1,1
5289,AG-80,1,1
5290,AG-81,1,1
5291,AG-88,1,1
5292,AH-15,1,1
5293,AH-19,1,1
5294,AH-21,1,1
5295,AH-22,1,1
5296,AH-32,1,1
5297,AH-33,1,1
5298,AH-37,1,1
5299,AH-47,0,1
5300,AH-50,0,1
5301,AH-56,0,0
5302,AH-7,1,1
5303,AH-70,0,1
5304,AH-74,0,1
5305,AH-75,0,1
5306,AH-76,0,1
5307,AH-80,1,1
5308,AH-86,1,1
5309,AI-10,1,1
5310,AI-11,1,1
5311,AI-15,1,1
5312,AI-16,1,1
5313,AI-2,1,1
5314,AI-21,1,1
5315,AI-27,1,1
5316,AI-30,1,1
5317,AI-36,1,1
5318,AI-37,1,1
5319,AI-55,0,0
5320,AI-70,0,1
5321,AI-76,1,1
5322,AI-84,1,1
5323,AI-9,1,1
5324,AJ-16,1,1
5325,AJ-18,1,1
5326,AJ-21,1,1
5327,AJ-25,1,1
5328,AJ-3,1,1
5329,AJ-36,1,1
5330,AJ-40,1,1
5331,AJ-42,1,1
5332,AJ-48,0,1
5333,AJ-57,0,0
5334,AJ-66,0,0
5335,AJ-67,0,0
5336,AJ-71,0,1
5337,AJ-73,0,1
5338,AJ-83,1,1
5339,AJ-88,1,1
5340,AK-15,1,1
5341,AK-2,1,1
5342,AK-20,1,1
5343,AK-25,1,1
5344,AK-29,1,1
5345,AK-31,1,1
5346,AK-33,1,1
5347,AK-35,1,1
5348,AK-37,1,1
5349,AK-39,1,1
5350,AK-43,1,1
5351,AK-45,0,1
5352,AK-47,0,1
5353,AK-48,0,1
5354,AK-53,0,0
5355,AK-55,0,0
5356,AK-60,0,0
5357,AK-63,0,0
5358,AK-68,0,0
5359,AK-69,0,0
5360,AK-70,0,1
5361,AK-74,0,1
5362,AK-75,0,1
5363,AK-88,1,1
5364,AK-96,0,1
5365,AK-97,0,1
5366,AK-98,0,0
5367,AL-15,1,1
5368,AL-17,1,1
5369,AL-21,1,1
5370,AL-24,1,1
5371,AL-26,1,1
5372,AL-35,1,1
5373,AL-36,1,1
5374,AL-38,1,1
5375,AL-43,1,1
5376,AL-52,0,0
5377,AL-59,0,0
5378,AL-6,1,1
5379,AL-67,0,0
5380,AL-68,0,0
5381,AL-74,0,1
5382,AL-78,0,1
5383,AL-98,0,0
5384,AM-15,1,1
5385,AM-18,1,1
5386,AM-19,1,1
5387,AM-2,1,1
5388,AM-39,1,1
5389,AM-41,1,1
5390,AM-45,0,1
5391,AM-50,0,0
5392,AM-74,0,1
5393,AM-83,0,1
5394,AM-89,0,1
5395,AM-91,0,1
5396,AM-92,0,1
5397,AM-99,0,0
5398,AN-23,1,1
5399,AN-27,1,1
5400,AN-33,1,1
5401,AN-42,1,1
5402,AN-44,1,1
5403,AN-45,0,1
5404,AN-55,0,0
5405,AN-58,0,0
5406,AN-59,0,0
5407,AN-60,0,0
5408,AN-62,0,0
5409,AN-63,0,0
5410,AN-65,0,0
5411,AN-78,0,1
5412,AN-84,0,1
5413,AN-85,0,1
5414,AN-87,1,1
5415,AN-88,0,1
5416,AO-14,1,1
5417,AO-21,1,1
5418,AO-23,1,1
5419,AO-25,1,1
5420,AO-39,1,1
5421,AO-40,1,1
5422,AO-42,1,1
5423,AO-45,0,1
5424,AO-47,0,1
5425,AO-50,0,0
5426,AO-51,0,0
5427,AO-53,0,0
5428,AO-56,0,0
5429,AO-58,0,0
5430,AO-64,0,0
5431,AO-65,0,0
5432,AO-68,0,0
5433,AO-69,0,0
5434,AO-7,1,1
5435,AO-70,0,1
5436,AO-94,0,0
5437,AP-14,1,1
5438,AP-16,1,1
5439,AP-20,1,1
5440,AP-25,1,1
5441,AP-27,1,1
5442,AP-45,0,1
5443,AP-50,0,0
5444,AP-51,0,0
5445,AP-53,0,0
5446,AP-56,0,0
5447,AP-64,0,0
5448,AP-67,0,0
5449,AP-76,0,1
5450,AP-84,0,1
5451,AP-88,0,1
5452,AP-96,0,0
5453,AP-99,0,0
5454,AQ-12,1,1
5455,AQ-15,1,1
5456,AQ-25,1,1
5457,AQ-27,1,1
5458,AQ-36,1,1
5459,AQ-42,1,1
5460,AQ-5,1,1
5461,AQ-54,0,0
5462,AQ-56,0,0
5463,AQ-6,1,1
5464,AQ-61,0,0
5465,AQ-63,0,0
5466,AQ-66,0,0
5467,AQ-7,1,1
5468,AQ-75,0,1
5469,AQ-77,0,1
5470,AQ-82,0,0
5471,AQ-83,0,1
5472,AQ-86,0,0
5473,AQ-88,0,0
5474,AQ-89,0,0
5475,AQ-9,1,1
5476,AR-18,1,1
5477,AR-19,1,1
5478,AR-24,1,1
5479,AR-3,1,1
5480,AR-30,1,1
5481,AR-34,1,1
5482,AR-39,1,1
5483,AR-50,0,0
5484,AR-52,0,0
5485,AR-54,0,0
5486,AR-58,0,0
5487,AR-66,0,0
5488,AR-68,0,0
5489,AR-70,0,0
5490,AR-80,0,0
5491,AR-92,0,0
5492,AS-13,1,1
5493,AS-14,1,1
5494,AS-15,1,1
5495,AS-16,1,1
5496,AS-17,1,1
5497,AS-24,1,1
5498,AS-25,1,1
5499,AS-27,1,1
5500,AS-29,1,1
5501,AS-30,1,1
5502,AS-35,1,1
5503,AS-50,0,0
5504,AS-52,0,0
5505,AS-56,0,1
5506,AS-60,0,0
5507,AS-63,0,0
5508,AS-64,0,0
5509,AS-66,0,0
5510,AS-68,0,0
5511,AS-89,0,0
5512,AS-9,1,1
5513,AT-13,1,1
5514,AT-14,1,1
5515,AT-15,1,1
5516,AT-18,1,1
5517,AT-2,1,1
5518,AT-22,1,1
5519,AT-23,1,1
5520,AT-29,1,1
5521,AT-32,1,1
5522,AT-36,1,1
5523,AT-39,1,1
5524,AT-53,0,1
5525,AT-65,0,0
5526,AT-67,0,0
5527,AT-68,0,1
5528,AT-72,0,1
5529,AT-8,1,1
5530,AT-82,0,0
5531,AT-84,0,0
5532,AT-85,0,0
5533,AT-89,0,0
5534,AT-92,0,0
5535,AU-10,1,1
5536,AU-14,1,1
5537,AU-15,1,1
5538,AU-22,1,1
5539,AU-25,1,1
5540,AU-29,1,1
5541,AU-3,1,1
5542,AU-32,1,1
5543,AU-39,1,1
5544,AU-42,1,1
5545,AU-61,0,1
5546,AU-65,0,0
5547,AU-67,0,1
5548,AU-69,0,0
5549,AU-7,1,1
5550,AU-73,0,1
5551,AU-77,0,0
5552,AU-78,0,0
5553,AU-79,0,0
5554,AU-84,0,0
5555,AU-86,0,0
5556,AU-87,0,0
5557,AU-90,0,0
5558,AU-92,0,0
5559,AU-95,0,0
5560,AV-13,1,1
5561,AV-17,1,1
5562,AV-37,1,1
5563,AV-38,1,1
5564,AV-43,1,1
5565,AV-44,1,1
5566,AV-51,0,1
5567,AV-59,0,1
5568,AV-60,0,0
5569,AV-64,0,0
5570,AW-14,1,1
5571,AW-20,1,1
5572,AW-21,1,1
5573,AW-3,1,1
5574,AW-40,1,1
5575,AW-43,1,1
5576,AW-46,0,1
5577,AW-49,0,1
5578,AW-5,1,1
5579,AW-55,0,1
5580,AX-11,1,1
5581,AX-2,1,1
5582,AX-23,1,1
5583,AX-29,1,1
5584,AX-41,1,1
5585,AX-46,0,1
5586,AX-5,1,1
5587,AX-50,0,1
5588,AX-6,1,1
5589,AX-8,1,1
5590,AY-17,1,1
5591,AY-21,1,1
5592,AY-27,1,1
5593,AY-44,1,1
5594,AY-45,1,1
5595,AY-46,0,1
5596,AY-48,0,1
5597,AY-50,0,1
5598,AY-51,1,1
5599,AY-53,1,1
5600,AY-55,1,1
5601,AY-56,0,1
5602,AY-57,0,1
5603,AY-6,1,1
5604,AY-60,0,0
5605,AY-7,1,1
5606,AZ-12,1,1
5607,AZ-26,1,1
5608,AZ-31,1,1
5609,AZ-37,1,1
5610,AZ-40,1,1
5611,AZ-47,1,1
5612,AZ-49,1,1
5613,AZ-52,1,1
5614,AZ-55,1,1
5615,AZ-57,0,1
5616,AZ-61,0,0
5617,AZ-62,0,1
5618,AZ-9,1,1
5619,B-30,0,1
5620,B-32,1,1
5621,B-37,1,1
5622,B-44,1,1
5623,B-56,1,1
5624,B-59,1,1
5625,B-60,1,1
5626,B-65,1,1
5627,B-71,0,0
5628,B-73,0,0
5629,B-78,1,1
5630,B-85,1,1
5631,B-93,1,1
5632,B-94,1,1
5633,B-99,1,1
5634,BA-11,1,1
5635,BA-14,1,1
5636,BA-16,1,1
5637,BA-19,1,1
5638,BA-24,1,1
5639,BA-29,1,1
5640,BA-3,1,1
5641,BA-41,1,1
5642,BA-46,1,1
5643,BA-47,1,1
5644,BA-55,1,1
5645,BA-59,0,0
5646,BA-6,1,1
5647,BA-60,0,0
5648,BA-7,1,1
5649,BB-10,1,1
5650,BB-11,1,1
5651,BB-19,1,1
5652,BB-34,1,1
5653,BB-36,1,1
5654,BB-4,1,1
5655,BB-47,1,1
5656,BB-49,1,1
5657,BB-59,0,1
5658,BB-60,0,1
5659,BB-61,0,0
5660,BB-8,1,1
5661,BC-10,1,1
5662,BC-14,1,1
5663,BC-16,1,1
5664,BC-21,1,1
5665,BC-25,1,1
5666,BC-31,1,1
5667,BC-34,1,1
5668,BC-35,1,1
5669,BC-42,1,1
5670,BC-45,1,1
5671,BC-5,1,1
5672,BC-56,0,1
5673,BD-11,1,1
5674,BD-15,1,1
5675,BD-19,1,1
5676,BD-22,1,1
5677,BD-26,1,1
5678,BD-34,1,1
5679,BD-35,1,1
5680,BD-4,1,1
5681,BD-41,1,1
5682,BD-51,1,1
5683,BD-57,0,1
5684,BD-65,0,1
5685,BE-15,1,1
5686,BE-16,1,1
5687,BE-19,1,1
5688,BE-2,1,1
5689,BE-21,1,1
5690,BE-26,1,1
5691,BE-3,1,1
5692,BE-33,1,1
5693,BE-34,1,1
5694,BE-35,1,1
5695,BE-40,1,1
5696,BE-41,1,1
5697,BE-48,1,1
5698,BE-50,1,1
5699,BE-52,0,1
5700,BE-64,0,1
5701,BE-9,1,1
5702,BF-15,1,1
5703,BF-17,1,1
5704,BF-19,1,1
5705,BF-26,1,1
5706,BF-29,1,1
5707,BF-31,1,1
5708,BF-33,1,1
5709,BF-37,1,1
5710,BF-43,1,1
5711,BF-6,1,1
5712,BF-63,0,1
5713,BF-7,1,1
5714,BF-9,1,1
5715,BG-11,1,1
5716,BG-20,1,1
5717,BG-26,1,1
5718,BG-3,1,1
5719,BG-31,1,1
5720,BG-33,1,1
5721,BG-36,1,1
5722,BG-41,1,1
5723,BG-42,1,1
5724,BG-50,1,1
5725,BG-51,0,1
5726,BG-58,0,1
5727,BG-60,0,1
5728,BG-64,0,1
5729,BH-17,1,1
5730,BH-18,1,1
5731,BH-24,1,1
5732,BH-25,1,1
5733,BH-32,1,1
5734,BH-34,1,1
5735,BH-36,1,1
5736,BH-37,1,1
5737,BH-38,1,1
5738,BH-41,1,1
5739,BH-42,1,1
5740,BH-48,1,1
5741,BH-54,0,1
5742,BH-56,0,1
5743,BH-60,0,1
5744,BI-15,1,1
5745,BI-2,1,1
5746,BI-21,1,1
5747,BI-22,1,1
5748,BI-23,1,1
5749,BI-32,1,1
5750,BI-47,1,1
5751,BI-50,0,1
5752,BI-55,0,1
5753,BI-61,0,1
5754,BI-63,0,1
5755,BI-64,0,1
5756,BI-9,1,1
5757,BJ-14,1,1
5758,BJ-18,1,1
5759,BJ-22,1,1
5760,BJ-28,1,1
5761,BJ-29,1,1
5762,BJ-34,1,1
5763,BJ-37,1,1
5764,BJ-45,1,1
5765,BJ-49,0,1
5766,BJ-6,1,1
5767,BJ-65,0,1
5768,BJ-8,1,1
5769,BK-13,1,1
5770,BK-14,1,1
5771,BK-15,1,1
5772,BK-17,1,1
5773,BK-21,1,1
5774,BK-26,1,1
5775,BK-27,1,1
5776,BK-37,1,1
5777,BK-46,1,1
5778,BK-47,0,1
5779,BK-48,0,1
5780,BK-50,0,1
5781,BK-51,0,1
5782,BK-55,0,0
5783,BK-6,1,1
5784,BK-63,0,1
5785,BK-8,1,1
5786,BK-9,1,1
5787,BL-16,1,1
5788,BL-17,1,1
5789,BL-19,1,1
5790,BL-25,1,1
5791,BL-34,1,1
5792,BL-44,1,1
5793,BL-5,1,1
5794,BL-55,0,0
5795,BL-57,0,1
5796,BL-59,0,1
5797,BL-61,0,1
5798,BL-64,0,1
5799,BM-24,1,1
5800,BM-31,1,1
5801,BM-32,1,1
5802,BM-33,1,1
5803,BM-43,1,1
5804,BM-46,0,1
5805,BM-49,0,1
5806,BM-53,0,0
5807,BM-56,0,0
5808,BM-57,0,0
5809,BM-59,0,1
5810,BN-13,1,1
5811,BN-29,1,1
5812,BN-46,0,1
5813,BN-55,0,0
5814,BN-61,0,1
5815,BN-7,1,1
5816,BN-9,1,1
5817,BO-10,1,1
5818,BO-13,1,1
5819,BO-15,1,1
5820,BO-19,1,1
5821,BO-21,1,1
5822,BO-29,1,1
5823,BO-30,1,1
5824,BO-32,1,1
5825,BO-38,1,1
5826,BO-39,1,1
5827,BO-4,1,1
5828,BO-40,1,1
5829,BO-44,0,1
5830,BO-47,0,1
5831,BO-50,0,1
5832,BO-51,0,1
5833,BO-52,0,1
5834,BO-55,0,0
5835,BO-6,1,1
5836,BO-7,1,1
5837,BP-11,1,1
5838,BP-14,1,1
5839,BP-15,1,1
5840,BP-18,1,1
5841,BP-28,1,1
5842,BP-32,1,1
5843,BP-33,1,1
5844,BP-38,1,1
5845,BP-40,1,1
5846,BP-44,0,1
5847,BP-45,0,1
5848,BP-5,1,1
5849,BP-56,0,0
5850,BP-57,0,0
5851,BP-65,0,1
5852,BP-8,1,1
5853,BP-9,1,1
5854,BQ-17,1,1
5855,BQ-18,1,1
5856,BQ-26,1,1
5857,BQ-31,1,1
5858,BQ-34,1,1
5859,BQ-35,1,1
5860,BQ-42,0,1
5861,BQ-47,0,0
5862,BQ-48,0,0
5863,BQ-49,0,1
5864,BQ-50,0,1
5865,BQ-53,0,1
5866,BQ-55,0,0
5867,BQ-58,0,0
5868,BQ-63,0,1
5869,BQ-64,0,1
5870,BQ-65,0,1
5871,BQ-9,1,1
5872,BR-14,1,1
5873,BR-16,1,1
5874,BR-22,1,1
5875,BR-28,1,1
5876,BR-35,1,1
5877,BR-37,1,1
5878,BR-4,1,1
5879,BR-40,1,1
5880,BR-43,0,1
5881,BR-46,0,0
5882,BR-47,0,0
5883,BR-53,0,1
5884,BR-55,0,1
5885,BR-57,0,0
5886,BS-14,1,1
5887,BS-16,1,1
5888,BS-18,1,1
5889,BS-27,1,1
5890,BS-28,1,1
5891,BS-30,1,1
5892,BS-37,1,1
5893,BS-38,1,1
5894,BS-40,0,1
5895,BS-42,0,1
5896,BS-46,0,0
5897,BS-52,0,1
5898,BS-53,0,1
5899,BS-60,0,0
5900,BS-62,0,0
5901,BT-14,1,1
5902,BT-24,1,1
5903,BT-26,1,1
5904,BT-29,1,1
5905,BT-34,1,1
5906,BT-43,0,1
5907,BT-46,0,0
5908,BT-49,0,1
5909,BT-55,0,1
5910,BT-6,1,1
5911,BT-63,0,0
5912,BT-8,1,1
5913,BU-12,1,1
5914,BU-19,1,1
5915,BU-32,1,1
5916,BU-33,1,1
5917,BU-42,0,1
5918,BU-51,0,1
5919,BU-53,0,1
5920,BU-58,0,0
5921,BU-6,1,1
5922,BU-63,0,0
5923,BU-64,0,0
5924,BU-7,1,1
5925,BV-10,1,1
5926,BV-13,1,1
5927,BV-18,1,1
5928,BV-20,1,1
5929,BV-21,1,1
5930,BV-30,1,1
5931,BV-35,1,1
5932,BV-40,0,1
5933,BV-5,1,1
5934,BV-53,0,1
5935,BV-55,0,1
5936,BV-56,0,1
5937,BV-57,0,1
5938,BV-65,0,0
5939,BW-10,1,1
5940,BW-28,1,1
5941,BW-3,1,1
5942,BW-34,1,1
5943,BW-36,1,1
5944,BW-45,0,1
5945,BW-54,0,1
5946,BW-56,0,1
5947,BW-59,0,1
5948,BW-65,0,0
5949,BW-66,0,0
5950,BW-7,1,1
5951,BX-12,1,1
5952,BX-21,1,1
5953,BX-22,1,1
5954,BX-26,1,1
5955,BX-30,1,1
5956,BX-34,1,1
5957,BX-37,0,1
5958,BX-38,0,1
5959,BX-4,1,1
5960,BX-41,0,1
5961,BX-49,0,1
5962,BX-53,0,1
5963,BX-57,0,1
5964,BX-60,0,1
5965,BX-63,0,0
5966,BY-13,1,1
5967,BY-3,1,1
5968,BY-34,1,1
5969,BY-37,0,1
5970,BY-42,0,1
5971,BY-46,0,1
